NCBI UID,Ensembl ID
84692,ENSG00000138483
23589,ENSG00000153048
80232,ENSG00000162923
402,ENSG00000213465
64840,ENSG00000102312
284274,ENSG00000206026
9191,ENSG00000158796
2579,
65992,ENSG00000198171
7837,ENSG00000130508
343930,ENSG00000151379
133584,ENSG00000164318
80000,ENSG00000141449
728299,ENSG00000206102
654463,ENSG00000214814
83443,ENSG00000169976
283297,ENSG00000170782
1906,ENSG00000078401
122402,ENSG00000156414
92703,ENSG00000163444
548645,ENSG00000059769
84666,ENSG00000163515
6911,ENSG00000149922
9959,
113177,ENSG00000099840
1308,ENSG00000065618
283899,ENSG00000169592
348174,ENSG00000157322
26659,ENSG00000188269
9501,ENSG00000181031
3807,
79161,ENSG00000135185
81542,ENSG00000139921
6549,ENSG00000115616
100287569,ENSG00000196668
10935,ENSG00000165672
10109,ENSG00000163466
4810,ENSG00000188158
55199,ENSG00000158483
3209,ENSG00000106031
9733,ENSG00000075856
23119,ENSG00000169635
54877,ENSG00000141664
267012,ENSG00000182346
5763,ENSG00000159335
56181,ENSG00000117640
10794,ENSG00000197714
57053,ENSG00000129749
27324,ENSG00000103460
3494,ENSG00000211890
55704,ENSG00000115355
9992,ENSG00000159197
139081,ENSG00000165509
23784,ENSG00000198062
8840,ENSG00000104415
2774,ENSG00000141404
28962,ENSG00000081087
55536,ENSG00000164649
346673,ENSG00000146857
51196,ENSG00000138193
126069,ENSG00000177599
5551,ENSG00000180644
55152,ENSG00000178149
2310,ENSG00000240445
201456,ENSG00000141665
283638,ENSG00000099814
57605,ENSG00000090975
5909,ENSG00000076864
1595,ENSG00000001630
341032,ENSG00000150750
11010,ENSG00000139278
643847,ENSG00000229183
5307,ENSG00000069011
375035,ENSG00000213064
135228,ENSG00000156535
11222,ENSG00000114686
677840,ENSG00000200354
117178,ENSG00000117155
26692,ENSG00000204704
2122,ENSG00000085276
7450,ENSG00000110799
865,ENSG00000067955
6582,ENSG00000112499
64427,ENSG00000115282
3236,ENSG00000128710
7696,ENSG00000123870
51506,ENSG00000143222
23126,ENSG00000143442
6744,ENSG00000138434
54848,ENSG00000236699
4013,ENSG00000110002
441027,ENSG00000249242
10136,ENSG00000142789
728404,
119016,ENSG00000188234
4221,ENSG00000133895
3004,ENSG00000197540
79962,ENSG00000178401
84833,ENSG00000173915
51734,ENSG00000198736
3838,ENSG00000182481
6576,ENSG00000100075
891,ENSG00000134057
139411,ENSG00000165186
23314,ENSG00000119042
4645,ENSG00000167306
56949,ENSG00000076924
353355,ENSG00000159915
503542,ENSG00000203772
53407,ENSG00000168818
5797,ENSG00000173482
282974,ENSG00000165752
1337,ENSG00000111775
54622,ENSG00000185305
140881,ENSG00000125903
3460,ENSG00000159128
9966,ENSG00000181634
23770,ENSG00000105701
51350,ENSG00000185069
9368,ENSG00000109062
2780,ENSG00000134183
28996,ENSG00000064393
60625,ENSG00000101452
26030,ENSG00000126822
29844,ENSG00000105619
84659,ENSG00000165799
3652,ENSG00000197429
23542,ENSG00000008735
64285,ENSG00000007384
6320,ENSG00000105472
400073,ENSG00000174456
29078,ENSG00000123545
51162,ENSG00000172889
4477,ENSG00000263639
53635,ENSG00000104960
1939,ENSG00000143486
10552,ENSG00000241685
1105,ENSG00000153922
378949,ENSG00000244395
80204,ENSG00000138081
29085,ENSG00000054148
91978,ENSG00000141933
5558,ENSG00000146143
83481,ENSG00000261150
123720,ENSG00000156232
434,ENSG00000101440
80036,ENSG00000083067
25822,ENSG00000137094
58476,ENSG00000078804
388951,ENSG00000178021
8411,ENSG00000102189
100505724,ENSG00000180386
2917,ENSG00000196277
2319,ENSG00000132589
262,ENSG00000123505
8623,ENSG00000169093
153201,ENSG00000186335
22835,ENSG00000120784
55967,ENSG00000184752
399823,ENSG00000186766
286343,ENSG00000153714
11019,ENSG00000121897
5900,ENSG00000160271
151556,ENSG00000163328
90634,ENSG00000139597
151790,ENSG00000174776
24138,ENSG00000152778
9537,ENSG00000175274
898,ENSG00000105173
3831,ENSG00000126214
79157,ENSG00000092931
9705,ENSG00000147488
169966,ENSG00000174016
653214,ENSG00000198618
497190,ENSG00000140839
54841,ENSG00000134897
79365,ENSG00000123095
10903,ENSG00000014914
337873,ENSG00000261716
4826,ENSG00000053438
26039,ENSG00000184402
84650,ENSG00000123179
401994,ENSG00000189181
9361,ENSG00000196365
79701,ENSG00000181396
29071,ENSG00000171155
6329,ENSG00000007314
63895,ENSG00000154864
161753,ENSG00000182950
83475,ENSG00000129932
387787,ENSG00000175536
647042,ENSG00000278662
283093,ENSG00000221954
494143,ENSG00000143942
56940,ENSG00000112679
10769,ENSG00000145632
390502,ENSG00000258597
392255,ENSG00000156466
6927,ENSG00000135100
9153,ENSG00000137860
23779,ENSG00000241484
11026,
57633,ENSG00000175928
2326,ENSG00000010932
26496,ENSG00000170683
55164,ENSG00000144736
401507,ENSG00000215112
6786,ENSG00000167323
55958,ENSG00000198642
2114,ENSG00000157557
2928,ENSG00000063515
50624,ENSG00000138161
64411,ENSG00000120318
153830,ENSG00000145860
7466,ENSG00000109501
5331,ENSG00000149782
11214,ENSG00000170776
1791,ENSG00000107447
653489,ENSG00000153165
80835,ENSG00000173662
55732,ENSG00000000460
2570,ENSG00000111886
64849,ENSG00000158296
8876,ENSG00000112299
494188,ENSG00000204952
388536,ENSG00000197863
4687,
119682,ENSG00000176798
91947,ENSG00000140450
5567,ENSG00000142875
10590,ENSG00000079689
55500,ENSG00000139163
29886,ENSG00000106266
3690,ENSG00000259207
2742,ENSG00000101958
28954,ENSG00000088320
639,ENSG00000057657
27120,ENSG00000104901
139285,ENSG00000184675
23580,ENSG00000179604
3456,ENSG00000171855
26234,ENSG00000118564
2584,ENSG00000108479
51366,ENSG00000104517
8882,ENSG00000109917
6124,ENSG00000174444
9950,ENSG00000066455
64081,ENSG00000108187
23746,ENSG00000129221
126299,ENSG00000131116
4673,ENSG00000187109
220717,ENSG00000213553
1301,ENSG00000060718
57091,ENSG00000087589
56143,ENSG00000204965
5593,ENSG00000138669
59339,ENSG00000169499
90861,ENSG00000206053
10564,ENSG00000124198
1133,ENSG00000184984
3664,ENSG00000117595
51154,ENSG00000053372
285955,ENSG00000136206
23574,
219833,ENSG00000174370
4025,ENSG00000167419
10100,ENSG00000134198
1557,ENSG00000165841
55190,ENSG00000196368
3200,ENSG00000105997
6772,ENSG00000115415
51530,ENSG00000091732
9508,ENSG00000156140
3032,ENSG00000138029
79954,ENSG00000115761
6540,ENSG00000010379
92960,ENSG00000104883
23322,ENSG00000103494
51702,ENSG00000142619
79168,ENSG00000244482
4217,ENSG00000197442
116068,ENSG00000176018
10332,ENSG00000104938
5799,ENSG00000155093
56947,ENSG00000168958
113146,ENSG00000185567
83640,ENSG00000169612
1339,ENSG00000156885
150221,ENSG00000183246
170626,ENSG00000171402
84465,ENSG00000157890
167691,ENSG00000135338
8086,ENSG00000094914
9154,ENSG00000156222
6920,ENSG00000204219
9968,ENSG00000184634
28396,ENSG00000231475
84657,ENSG00000231177
401993,ENSG00000203661
28998,ENSG00000172172
79706,ENSG00000128563
346689,ENSG00000188883
1937,ENSG00000254772
63892,ENSG00000115970
291,ENSG00000151729
219453,ENSG00000181752
9702,ENSG00000166037
84233,ENSG00000171202
3238,ENSG00000170178
144245,ENSG00000175548
100526767,ENSG00000249884
166929,ENSG00000164023
199713,ENSG00000167634
10904,ENSG00000166619
4821,ENSG00000125820
337874,ENSG00000220323
10138,ENSG00000015153
58485,ENSG00000170043
9530,ENSG00000156735
392636,ENSG00000187546
644096,ENSG00000205138
6578,ENSG00000174640
81573,ENSG00000118454
3836,ENSG00000114030
265,ENSG00000125363
85315,ENSG00000170915
22832,ENSG00000135315
8624,ENSG00000183527
100131980,ENSG00000215372
337880,ENSG00000182591
150483,ENSG00000163060
25825,ENSG00000182240
5309,ENSG00000107859
390195,ENSG00000176495
79998,ENSG00000144031
8416,ENSG00000143412
64429,ENSG00000023041
93426,ENSG00000171772
2548,ENSG00000171298
433,ENSG00000161944
80031,ENSG00000137872
9392,ENSG00000135966
29082,ENSG00000254505
729974,ENSG00000229292
253827,ENSG00000174099
79953,ENSG00000101463
3035,ENSG00000170445
23325,ENSG00000136051
6547,ENSG00000100678
7495,ENSG00000249947
51705,ENSG00000164035
3809,ENSG00000221957
4210,ENSG00000103313
10335,ENSG00000072952
1762,ENSG00000185800
10107,ENSG00000204613
255743,ENSG00000168743
92369,ENSG00000175093
3207,ENSG00000005073
55197,ENSG00000141425
6775,ENSG00000138378
54879,ENSG00000007341
23117,ENSG00000169246
222611,ENSG00000164393
51537,ENSG00000242114
1908,ENSG00000124205
5594,ENSG00000100030
1134,ENSG00000138435
10563,ENSG00000156234
3663,ENSG00000128604
84668,ENSG00000122591
26001,ENSG00000108523
100132396,ENSG00000215356
431705,ENSG00000188886
79739,ENSG00000137941
6311,ENSG00000204842
401190,ENSG00000186479
157807,ENSG00000177182
26233,ENSG00000182325
3451,ENSG00000234829
2583,ENSG00000135454
51361,ENSG00000134709
23741,ENSG00000255302
9957,ENSG00000002587
6123,ENSG00000140986
4674,ENSG00000186462
56978,ENSG00000152784
113179,ENSG00000213638
283897,ENSG00000185905
57096,ENSG00000092200
1306,ENSG00000204291
56144,ENSG00000204967
90268,ENSG00000154124
646960,ENSG00000237412
10597,ENSG00000256060
3697,ENSG00000055957
29881,ENSG00000015520
55507,ENSG00000111291
27127,ENSG00000077935
2745,ENSG00000173221
23587,ENSG00000170291
64240,ENSG00000138075
55735,ENSG00000007923
399671,ENSG00000187105
80832,ENSG00000100336
2577,
27315,ENSG00000148985
641977,ENSG00000291207
7005,ENSG00000007866
8871,ENSG00000078269
138162,ENSG00000160345
64072,ENSG00000107736
388531,ENSG00000186326
4680,ENSG00000086548
57062,ENSG00000089737
256764,ENSG00000166415
2113,ENSG00000134954
55351,ENSG00000152953
7461,ENSG00000106665
203102,ENSG00000197140
5336,ENSG00000197943
387921,ENSG00000188811
11213,ENSG00000090376
57406,ENSG00000163686
388969,ENSG00000168887
1796,ENSG00000115325
112609,ENSG00000135324
5104,ENSG00000188488
11021,ENSG00000111737
57634,ENSG00000183495
171169,ENSG00000177202
2321,ENSG00000102755
55163,ENSG00000108439
6781,ENSG00000159167
55332,ENSG00000136048
2170,ENSG00000121769
7402,ENSG00000152818
84895,ENSG00000148343
50640,ENSG00000135241
837,ENSG00000196954
283458,ENSG00000123009
5355,ENSG00000102007
25879,ENSG00000164934
4287,ENSG00000066427
57465,ENSG00000162065
91749,ENSG00000173214
11270,ENSG00000137404
5167,ENSG00000197594
57657,ENSG00000143630
10190,ENSG00000115514
440153,ENSG00000257115
83882,ENSG00000182612
4889,ENSG00000164129
3290,ENSG00000117594
8678,ENSG00000126581
55100,ENSG00000082068
239,ENSG00000108839
85349,ENSG00000135477
2342,ENSG00000257365
23180,ENSG00000131378
401563,ENSG00000180539
6386,ENSG00000137575
64223,ENSG00000167965
115817,ENSG00000157379
6988,ENSG00000145022
55756,ENSG00000104299
254050,ENSG00000158113
80851,ENSG00000175137
7066,ENSG00000090534
8812,ENSG00000090061
388552,ENSG00000189114
5731,ENSG00000160951
57001,ENSG00000196636
353135,ENSG00000186226
143458,ENSG00000179241
60677,ENSG00000140488
54442,ENSG00000167977
3600,ENSG00000164136
6372,ENSG00000124875
100169851,ENSG00000236027
23510,ENSG00000180901
51130,ENSG00000115239
100653323,
9108,ENSG00000003987
101060305,
84439,ENSG00000182218
9934,ENSG00000174944
136853,ENSG00000146700
7092,ENSG00000038295
79568,ENSG00000162972
80099,ENSG00000136275
51302,ENSG00000146233
100134230,
4617,ENSG00000111049
494118,ENSG00000203923
128367,ENSG00000279111
10732,ENSG00000101190
1365,ENSG00000165215
79930,ENSG00000146094
2184,ENSG00000103876
84861,ENSG00000099910
6524,ENSG00000140675
57491,ENSG00000063438
11284,ENSG00000039650
5193,ENSG00000108733
4041,ENSG00000162337
10164,ENSG00000140835
340146,ENSG00000182747
114569,ENSG00000147676
51554,ENSG00000129048
373156,ENSG00000197448
6716,ENSG00000277893
23174,ENSG00000140948
132299,ENSG00000145247
50486,ENSG00000123689
92597,ENSG00000173542
27349,ENSG00000100294
55769,ENSG00000167766
7059,ENSG00000169231
662,ENSG00000113734
2719,ENSG00000147257
401138,ENSG00000187689
79791,ENSG00000103264
221458,ENSG00000164627
100287399,ENSG00000230031
150084,ENSG00000183067
91120,ENSG00000197124
8647,ENSG00000073734
85376,ENSG00000275793
10993,ENSG00000135094
5158,ENSG00000133256
339145,ENSG00000153789
91544,ENSG00000158062
8475,
114790,ENSG00000144589
152185,ENSG00000163611
808,ENSG00000160014
84250,ENSG00000133302
92335,ENSG00000266173
9761,ENSG00000110917
140686,ENSG00000124116
6729,ENSG00000100883
54825,ENSG00000074276
5990,ENSG00000087903
4842,ENSG00000089250
90462,
83849,ENSG00000204176
91782,ENSG00000147457
10369,ENSG00000166862
53832,ENSG00000016402
389813,ENSG00000232434
84062,ENSG00000047579
3069,ENSG00000115677
8481,ENSG00000046651
9553,ENSG00000243147
79133,ENSG00000101247
51759,ENSG00000136819
3855,ENSG00000135480
2987,ENSG00000143774
23379,ENSG00000164151
4628,ENSG00000133026
56924,ENSG00000137843
6943,ENSG00000118526
201299,ENSG00000278023
65108,ENSG00000175130
133522,ENSG00000155846
696,ENSG00000124557
84634,ENSG00000116014
114132,ENSG00000161640
222229,ENSG00000161036
29015,ENSG00000134802
1954,ENSG00000105429
5194,ENSG00000162928
122830,ENSG00000139977
4046,ENSG00000130592
10163,ENSG00000158195
1534,ENSG00000008283
56776,ENSG00000155816
83871,ENSG00000109113
84268,ENSG00000129197
3263,ENSG00000110169
9759,ENSG00000068024
79339,ENSG00000183251
23173,ENSG00000164024
246330,ENSG00000174516
6711,ENSG00000115306
79937,ENSG00000106714
84866,ENSG00000149582
51761,ENSG00000132932
6523,ENSG00000100170
23341,ENSG00000116138
100294114,
10351,ENSG00000141338
57496,ENSG00000186260
90668,ENSG00000186648
11283,ENSG00000186526
54677,ENSG00000005469
26257,ENSG00000136327
144448,ENSG00000231738
6147,ENSG00000198242
9933,ENSG00000080608
51305,ENSG00000169427
200373,ENSG00000163075
7095,ENSG00000008952
4610,ENSG00000116990
128360,ENSG00000186306
1362,ENSG00000108582
10735,ENSG00000101972
353132,ENSG00000196734
10507,ENSG00000187764
129080,ENSG00000186998
26065,ENSG00000257103
3607,ENSG00000141568
139212,ENSG00000080572
23517,ENSG00000039123
6375,ENSG00000143184
468,ENSG00000128272
8029,ENSG00000107611
80856,ENSG00000144320
55751,ENSG00000164168
170689,ENSG00000166106
201255,ENSG00000169683
8815,ENSG00000175334
1396,ENSG00000213145
283807,ENSG00000197361
147837,ENSG00000188868
5504,ENSG00000184203
283209,ENSG00000165434
1998,ENSG00000109381
60684,ENSG00000168538
27143,ENSG00000107719
26091,ENSG00000148634
64224,ENSG00000122557
80258,ENSG00000183690
7253,ENSG00000165409
5160,ENSG00000131828
57650,ENSG00000163507
10197,ENSG00000131467
11045,ENSG00000105668
643812,ENSG00000206107
55107,ENSG00000131620
260434,ENSG00000169900
22869,ENSG00000081386
3297,ENSG00000185122
100500804,ENSG00000284135
7637,ENSG00000198040
23187,ENSG00000019144
55335,ENSG00000165028
2177,ENSG00000144554
132864,ENSG00000137449
84892,ENSG00000144647
3899,ENSG00000144218
7405,ENSG00000198382
830,ENSG00000198898
5352,ENSG00000152952
256364,ENSG00000149499
57462,ENSG00000164976
11277,ENSG00000213689
162989,ENSG00000160570
200942,ENSG00000185909
3638,ENSG00000186480
285135,
23528,ENSG00000162702
81341,ENSG00000172772
7298,ENSG00000176890
79762,ENSG00000162817
51108,ENSG00000197006
83416,ENSG00000143297
193629,ENSG00000215533
1953,ENSG00000162591
10538,ENSG00000156127
89910,ENSG00000151148
56923,ENSG00000132911
161502,ENSG00000156206
90233,ENSG00000204519
122665,ENSG00000173431
6944,ENSG00000163159
9130,ENSG00000071859
26268,ENSG00000112146
163255,ENSG00000171817
1739,ENSG00000075711
84065,ENSG00000186501
79908,ENSG00000113303
9554,ENSG00000265808
3852,ENSG00000186081
84859,ENSG00000186001
347169,ENSG00000280094
200728,ENSG00000186889
79134,ENSG00000226479
28796,ENSG00000211662
2980,ENSG00000197273
9766,ENSG00000100647
219437,ENSG00000279395
54822,ENSG00000092439
10960,ENSG00000169223
441871,ENSG00000204510
199777,ENSG00000188171
5997,ENSG00000116741
283460,ENSG00000241388
25841,ENSG00000166016
11248,ENSG00000182575
2974,ENSG00000123201
55138,ENSG00000171847
22856,ENSG00000131873
121642,ENSG00000189046
9792,ENSG00000179833
55904,ENSG00000005483
10994,ENSG00000105135
283652,ENSG00000188467
148418,ENSG00000203943
94031,ENSG00000170801
130502,ENSG00000183891
91543,ENSG00000134321
391211,ENSG00000188558
28908,ENSG00000211598
665,ENSG00000104765
8224,ENSG00000185666
79796,ENSG00000086848
80267,ENSG00000116406
100463285,ENSG00000232196
147808,ENSG00000179922
100129543,ENSG00000183850
126003,ENSG00000181029
57805,ENSG00000158941
5709,ENSG00000108344
126231,ENSG00000189144
387522,ENSG00000124208
60489,ENSG00000239713
7862,ENSG00000156983
80055,ENSG00000197121
4626,ENSG00000133020
26261,ENSG00000106336
55793,ENSG00000143409
157855,ENSG00000215262
9139,ENSG00000078699
51333,ENSG00000179965
6171,ENSG00000229117
9905,ENSG00000141258
26053,ENSG00000158321
3631,ENSG00000040933
27181,ENSG00000105366
347736,ENSG00000181322
7291,ENSG00000122691
51101,ENSG00000104427
23521,ENSG00000142541
6343,ENSG00000070031
389677,ENSG00000183808
90834,
10531,ENSG00000107959
222643,ENSG00000124602
23145,ENSG00000197558
64682,ENSG00000153107
6727,ENSG00000140319
140688,ENSG00000197183
4070,ENSG00000184292
10969,ENSG00000117395
339983,ENSG00000185818
57692,ENSG00000198934
10155,ENSG00000130726
4242,ENSG00000100060
154288,ENSG00000203908
1730,ENSG00000147202
10367,ENSG00000107745
3067,ENSG00000140287
79901,ENSG00000071967
6515,ENSG00000059804
92935,ENSG00000247626
85378,ENSG00000128159
208,ENSG00000105221
55131,ENSG00000106344
8649,ENSG00000109270
123920,ENSG00000140931
4084,ENSG00000059728
439996,ENSG00000204010
5156,ENSG00000134853
388335,ENSG00000187824
339977,ENSG00000188993
11073,ENSG00000163781
57666,ENSG00000112787
5364,ENSG00000164050
375056,ENSG00000154305
441282,ENSG00000227471
10393,ENSG00000164162
3093,ENSG00000078140
55303,ENSG00000133574
23383,ENSG00000129933
7433,ENSG00000114812
5700,ENSG00000100764
57030,ENSG00000104888
27347,ENSG00000198648
2525,ENSG00000171124
8823,ENSG00000196468
7057,ENSG00000137801
6185,ENSG00000118705
169792,ENSG00000107249
2717,ENSG00000102393
54487,ENSG00000128191
27175,ENSG00000037042
7265,ENSG00000113312
5532,ENSG00000107758
1192,ENSG00000213719
261729,ENSG00000157214
9562,ENSG00000107789
285755,ENSG00000185250
23348,ENSG00000088387
51768,ENSG00000064115
79102,ENSG00000173456
374973,ENSG00000186118
10956,ENSG00000135506
83878,ENSG00000130307
146540,ENSG00000197162
9750,ENSG00000111913
92304,ENSG00000161055
8682,ENSG00000162734
84261,ENSG00000132004
22894,ENSG00000083520
50488,ENSG00000141503
6718,ENSG00000122787
54814,ENSG00000011478
131076,ENSG00000160124
1965,ENSG00000134001
402778,ENSG00000244242
59353,ENSG00000126950
1159,ENSG00000237289
149950,ENSG00000204393
9334,ENSG00000158470
79754,ENSG00000196372
163051,ENSG00000242852
285331,ENSG00000180376
84437,ENSG00000170903
92552,ENSG00000123594
495,ENSG00000105675
80097,ENSG00000152082
125476,ENSG00000153391
4619,ENSG00000109061
56915,ENSG00000077348
56129,ENSG00000113212
100291837,
1991,ENSG00000197561
245910,ENSG00000186572
26098,ENSG00000107938
349667,ENSG00000186907
653,ENSG00000112175
6388,ENSG00000132581
170680,ENSG00000204538
55758,ENSG00000117625
93474,ENSG00000277462
145567,ENSG00000165914
284217,ENSG00000101680
7068,ENSG00000151090
80063,ENSG00000166669
123775,ENSG00000166455
8444,ENSG00000143479
93010,ENSG00000156966
839,ENSG00000138794
3890,ENSG00000161849
4289,ENSG00000128585
94235,ENSG00000167414
340980,ENSG00000187747
5169,ENSG00000154269
4887,ENSG00000185149
57659,ENSG00000174282
5955,ENSG00000117906
8676,ENSG00000135604
84295,ENSG00000156531
55552,ENSG00000197933
54480,ENSG00000033100
171558,ENSG00000171611
2710,ENSG00000198814
79798,ENSG00000140691
7262,ENSG00000181649
64215,ENSG00000136770
151963,ENSG00000180611
283238,ENSG00000197658
5535,ENSG00000188386
1195,ENSG00000013441
375607,ENSG00000167011
57205,ENSG00000145246
245928,ENSG00000177684
5707,ENSG00000173692
57037,ENSG00000106524
55760,ENSG00000089876
26292,ENSG00000214114
27340,ENSG00000120800
60487,ENSG00000066651
7050,ENSG00000177426
8824,ENSG00000172831
6182,ENSG00000262814
89780,ENSG00000154342
10394,ENSG00000156575
57453,ENSG00000177103
2146,ENSG00000106462
55304,ENSG00000172296
124930,ENSG00000198720
3094,ENSG00000169567
114799,ENSG00000141446
23384,ENSG00000100014
801,ENSG00000198668
7434,ENSG00000106018
22858,ENSG00000112144
51596,ENSG00000112514
221035,ENSG00000165476
339970,ENSG00000227725
5151,ENSG00000073417
11074,ENSG00000204616
142910,ENSG00000204022
57661,ENSG00000070047
4245,ENSG00000131446
345630,ENSG00000188573
10360,ENSG00000107833
1737,ENSG00000150768
79906,ENSG00000116151
3060,ENSG00000161610
23370,ENSG00000104880
6512,ENSG00000162383
653877,
51750,ENSG00000258366
9768,ENSG00000166803
84259,ENSG00000137692
6720,ENSG00000072310
23142,ENSG00000109184
51562,ENSG00000151332
157638,ENSG00000168672
4077,ENSG00000188554
11080,ENSG00000162616
154881,ENSG00000243335
5999,ENSG00000117152
57695,ENSG00000135913
10152,ENSG00000138443
3636,ENSG00000165458
26054,ENSG00000112701
54474,ENSG00000171431
114907,ENSG00000156804
51106,ENSG00000029639
347731,ENSG00000198739
7296,ENSG00000198431
6344,ENSG00000080293
100287364,ENSG00000250844
89122,ENSG00000146833
1161,ENSG00000049167
10536,ENSG00000110811
4621,ENSG00000109063
1353,ENSG00000166260
56111,ENSG00000262576
55794,ENSG00000182810
26266,ENSG00000164707
51334,ENSG00000184838
9902,ENSG00000011028
6176,ENSG00000137818
4880,ENSG00000163273
256158,ENSG00000148357
10199,ENSG00000124383
230,ENSG00000109107
84292,ENSG00000123154
8671,ENSG00000080493
3299,ENSG00000102878
55109,ENSG00000164252
162514,ENSG00000167723
23189,ENSG00000107104
7639,ENSG00000105750
121441,ENSG00000139350
8443,ENSG00000116906
50649,ENSG00000136002
100505776,ENSG00000260676
3897,ENSG00000198910
25870,ENSG00000129103
11279,ENSG00000102349
8027,ENSG00000136738
466,ENSG00000123268
6981,ENSG00000249978
79595,ENSG00000136715
442867,ENSG00000183795
57834,ENSG00000171903
5738,ENSG00000134247
1398,ENSG00000167193
150280,ENSG00000176635
1996,ENSG00000162374
8215,
654,ENSG00000153162
80256,ENSG00000005238
26259,ENSG00000174989
93487,ENSG00000168175
120103,ENSG00000180773
114336,ENSG00000104818
9101,ENSG00000138592
6975,ENSG00000119913
492,ENSG00000067842
56912,ENSG00000118096
116461,ENSG00000198860
150274,ENSG00000100209
340719,ENSG00000188613
1962,ENSG00000113790
151194,ENSG00000144401
10509,ENSG00000185033
386607,ENSG00000255073
3609,ENSG00000129351
55599,ENSG00000185946
9333,ENSG00000104055
79753,ENSG00000163877
23519,ENSG00000139223
4048,ENSG00000111144
199746,ENSG00000161265
10951,ENSG00000108468
147495,ENSG00000154856
146547,ENSG00000178226
9757,ENSG00000272333
645323,ENSG00000245526
84266,ENSG00000125652
22893,ENSG00000140320
8685,ENSG00000019169
54813,ENSG00000179454
284680,ENSG00000171722
79939,ENSG00000127526
348110,ENSG00000242498
84868,ENSG00000135077
25884,ENSG00000054938
57498,ENSG00000134313
117177,ENSG00000127328
643246,ENSG00000258102
25824,ENSG00000126432
642394,ENSG00000205696
5308,ENSG00000164093
2911,ENSG00000152822
64428,ENSG00000103245
8417,ENSG00000079950
162540,ENSG00000185294
8625,ENSG00000064490
5906,ENSG00000116473
91526,ENSG00000065413
126402,ENSG00000160994
29083,ENSG00000163607
51199,ENSG00000100503
8241,ENSG00000182872
284076,ENSG00000170703
146183,ENSG00000155719
387775,ENSG00000184999
151306,ENSG00000179921
8073,ENSG00000184007
432,ENSG00000141505
2549,ENSG00000109458
79707,ENSG00000162408
84656,ENSG00000140632
9367,ENSG00000123595
28999,ENSG00000163884
401992,ENSG00000196240
146177,ENSG00000175267
386653,ENSG00000204671
63893,ENSG00000175931
1936,ENSG00000104529
4478,ENSG00000147065
83473,ENSG00000167216
338657,ENSG00000186166
5798,ENSG00000054356
56946,ENSG00000158636
83641,ENSG00000065809
9969,ENSG00000108510
84464,ENSG00000188827
8087,ENSG00000114416
285362,ENSG00000144455
6921,ENSG00000154582
257218,ENSG00000146414
374920,ENSG00000185453
58484,ENSG00000091106
6579,ENSG00000084453
81572,ENSG00000088356
3837,ENSG00000108424
9531,ENSG00000151929
84000,ENSG00000137747
23129,ENSG00000004399
79363,ENSG00000132881
7699,ENSG00000196387
9703,ENSG00000007202
290,ENSG00000166825
84232,ENSG00000179632
3239,ENSG00000128714
4820,ENSG00000114857
337875,ENSG00000291123
10139,ENSG00000101246
10905,ENSG00000198162
8870,ENSG00000137331
7004,ENSG00000197905
64073,ENSG00000167644
55734,ENSG00000020256
80833,ENSG00000128284
399670,ENSG00000231322
27314,ENSG00000137502
326594,
2576,
5753,ENSG00000101213
4681,ENSG00000158747
103910,ENSG00000118680
23586,ENSG00000107201
64241,ENSG00000143921
55506,ENSG00000099284
3696,ENSG00000105855
29880,ENSG00000120697
28952,ENSG00000101997
50848,ENSG00000158769
2744,ENSG00000115419
11020,ENSG00000100360
5939,ENSG00000076067
5105,ENSG00000124253
221061,ENSG00000148468
6780,ENSG00000124214
7652,ENSG00000213973
100137047,ENSG00000243789
8428,ENSG00000102572
11212,ENSG00000147471
286148,ENSG00000156162
1797,ENSG00000204348
57407,ENSG00000153406
5337,ENSG00000075651
128553,ENSG00000182463
10106,ENSG00000175215
1551,ENSG00000160870
4023,ENSG00000175445
345456,ENSG00000196570
23116,ENSG00000198718
54878,ENSG00000074603
6774,ENSG00000168610
55196,ENSG00000174718
3206,ENSG00000253293
100124696,
6546,ENSG00000183023
23324,ENSG00000013288
51704,ENSG00000167191
84803,ENSG00000138678
7494,ENSG00000100219
3034,ENSG00000084110
56521,ENSG00000108176
1763,ENSG00000138346
389072,ENSG00000178385
4211,ENSG00000143995
8884,ENSG00000138074
51360,ENSG00000012174
200316,ENSG00000128394
255928,ENSG00000143469
6122,ENSG00000100316
64087,ENSG00000131844
9956,ENSG00000122254
26232,ENSG00000116661
2582,ENSG00000117308
1307,ENSG00000084636
10750,ENSG00000154016
57097,ENSG00000111224
56145,ENSG00000255408
728262,ENSG00000290937
113178,ENSG00000227500
56979,ENSG00000164256
4675,ENSG00000186310
10562,ENSG00000102837
1135,ENSG00000120903
127943,ENSG00000162746
5595,ENSG00000102882
1909,ENSG00000151617
79738,ENSG00000179941
392862,ENSG00000215045
6310,ENSG00000124788
26000,ENSG00000169221
3662,ENSG00000137265
84669,ENSG00000170832
9358,ENSG00000198542
431704,ENSG00000253148
54840,ENSG00000137074
79364,ENSG00000070476
9704,ENSG00000134815
285533,ENSG00000145428
90407,ENSG00000163900
10902,ENSG00000112983
390167,ENSG00000254834
24139,ENSG00000125746
727676,ENSG00000200463
81575,ENSG00000178878
899,ENSG00000162063
79156,ENSG00000166289
9536,ENSG00000148344
92162,ENSG00000167874
120534,ENSG00000152219
10768,ENSG00000168710
283092,ENSG00000258817
143630,ENSG00000175518
